DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt    ,FeO_wt,BaO_wt,TiO2_wt,SrO_wt,Total_wt
Lipmanetal2015,BonanzaTuff,4.902932,65.982534,0.363875,9.074831,18.812595,0.009,0.28,0,0,NA,99.443767
Lipmanetal2015,BonanzaTuff,4.919192,66.066032,0.2337,9.42881,18.943245,0,0.254,0,0,NA,99.844979
Lipmanetal2015,BonanzaTuff,4.781524,66.042894,0.236775,9.546803,18.915105,0,0.289,0.074,0,NA,99.886101
Lipmanetal2015,BonanzaTuff,4.944124,66.393988,0.22345,9.104595,18.878925,0,0.143,0,0.027,NA,99.723082
Lipmanetal2015,BonanzaTuff,5.00808,66.101242,0.193725,9.268297,18.897015,0,0.199,0,0.027,NA,99.698359
Lipmanetal2015,BonanzaTuff,4.99182,66.740052,0.3116,8.388133,17.59554,0.227,0.264,0,0,NA,98.522145
Lipmanetal2015,BonanzaTuff,4.988568,66.101242,0.255225,8.93983,18.788475,0,0.204,0,0.009,NA,99.28634
Lipmanetal2015,BonanzaTuff,4.934368,65.659608,0.253175,9.139674,18.870885,0,0.148,0.008,0.018,NA,99.03171
Lipmanetal2015,BonanzaTuff,5.160924,66.952318,0.275725,9.199202,19.184445,0,0.206,0.038,0,NA,101.017614
Lipmanetal2015,BonanzaTuff,5.217292,66.257172,0.3116,8.69534,18.96837,0.01,0.229,0.035,0.055,NA,99.784774
Lipmanetal2015,BonanzaTuff,5.223796,66.17468,0.320825,8.630497,19.043745,0.005,0.194,0.008,0,NA,99.617543
Lipmanetal2015,BonanzaTuff,5.180436,66.193794,0.253175,9.030185,18.8538,0.007,0.194,0.013,0.027,NA,99.78039
Lipmanetal2015,BonanzaTuff,4.99724,66.014726,0.2911,8.826089,18.842745,0.012,0.244,0,0.009,NA,99.2369
Lipmanetal2015,BonanzaTuff,5.42,66.352742,0.3321,8.818648,18.941235,0.009,0.204,0.006,0.046,NA,100.153725
Lipmanetal2015,BonanzaTuff,5.022172,66.125386,0.337225,8.770813,18.93822,0,0.269,0.036,0,NA,99.498816
Lipmanetal2015,BonanzaTuff,4.838,66.031,0.455,9.87,19.537,NA,NA,0.013,NA,NA,100.744
Lipmanetal2015,BonanzaTuff,5.921,67.472,0.428,8.2,19.268,NA,NA,0.006,NA,NA,101.295
Lipmanetal2015,BonanzaTuff,4.676,66.107,0.424,10.242,19.362,NA,NA,0.031,NA,NA,100.842
Lipmanetal2015,BonanzaTuff,4.599,66.174,0.404,10.279,19.411,NA,NA,0.061,NA,NA,100.928
Lipmanetal2015,BonanzaTuff,4.589,66.446,0.384,10.426,19.52,NA,NA,0.054,NA,NA,101.419
Lipmanetal2015,BonanzaTuff,4.698,66.61,0.368,10.26,19.217,NA,NA,0.026,NA,NA,101.179
Lipmanetal2015,BonanzaTuff,5.231,66.339,0.45,9.438,19.497,NA,NA,0.061,NA,NA,101.016
Lipmanetal2015,BonanzaTuff,4.305,66.607,0.302,10.89,19.157,NA,NA,0.009,NA,NA,101.27
Lipmanetal2015,BonanzaTuff,4.278,66.3,0.323,11.05,19.224,NA,NA,0.021,NA,NA,101.196
Lipmanetal2015,BonanzaTuff,4.423,66.742,0.36,10.816,19.289,NA,NA,0,NA,NA,101.63
Lipmanetal2015,BonanzaTuff,4.381,66.72,0.363,10.676,19.385,NA,NA,0.011,NA,NA,101.536
Lipmanetal2015,BonanzaTuff,4.484,66.627,0.361,10.628,19.401,NA,NA,0.06,NA,NA,101.561
Lipmanetal2015,BonanzaTuff,4.505,66.507,0.383,10.563,19.22,NA,NA,0.019,NA,NA,101.197
Lipmanetal2015,BonanzaTuff,4.51,66.826,0.443,10.381,19.452,NA,NA,0.028,NA,NA,101.64
Lipmanetal2015,BonanzaTuff,4.564,66.42,0.488,10.315,19.494,NA,NA,0.087,NA,NA,101.368
Lipmanetal2015,BonanzaTuff,5.612,68.042,0.322,8.769,18.988,NA,NA,0.025,NA,NA,101.758
Lipmanetal2015,BonanzaTuff,6.13,66.948,0.434,7.751,19.187,NA,NA,0.015,NA,NA,100.465
Lipmanetal2015,BonanzaTuff,4.865,66.054,0.436,10.111,19.145,NA,NA,0,NA,NA,100.611
Lipmanetal2015,BonanzaTuff,4.778,66.037,0.436,10.16,19.303,NA,NA,0.057,NA,NA,100.771
Lipmanetal2015,BonanzaTuff,5.154,66.136,0.483,9.885,19.568,NA,NA,0.073,NA,NA,101.299
Lipmanetal2015,BonanzaTuff,4.989,67.067,0.402,9.801,19.462,NA,NA,0.026,NA,NA,101.747
Lipmanetal2015,BonanzaTuff,4.904,67.092,0.38,9.982,19.318,NA,NA,0,NA,NA,101.676
Lipmanetal2015,BonanzaTuff,4.841,66.843,0.355,10.03,19.389,NA,NA,0,NA,NA,101.458
Lipmanetal2015,BonanzaTuff,4.841,66.309,0.387,9.962,19.386,NA,NA,0.002,NA,NA,100.887
Lipmanetal2015,BonanzaTuff,4.94,67.08,0.371,10.015,19.431,NA,NA,0,NA,NA,101.837
Lipmanetal2015,BonanzaTuff,4.854,66.772,0.359,9.897,19.416,NA,NA,0,NA,NA,101.298
Lipmanetal2015,BonanzaTuff,4.85,66.701,0.445,10.053,19.445,NA,NA,0.05,NA,NA,101.544
Lipmanetal2015,BonanzaTuff,4.877,66.626,0.44,10.008,19.547,NA,NA,0,NA,NA,101.498
Lipmanetal2015,BonanzaTuff,5.012,66.601,0.36,9.749,19.205,NA,NA,0,NA,NA,100.927
Lipmanetal2015,BonanzaTuff,4.554,66.036,0.377,10.585,19.272,NA,NA,0.016,NA,NA,100.84
Lipmanetal2015,BonanzaTuff,4.625,66.532,0.379,10.545,19.188,NA,NA,0.017,NA,NA,101.286
Lipmanetal2015,BonanzaTuff,4.402,66.362,0.364,10.939,19.383,NA,NA,0.023,NA,NA,101.473
Lipmanetal2015,BonanzaTuff,4.248,65.92,0.282,10.676,19.283,NA,NA,0.022,NA,NA,100.431
Lipmanetal2015,BonanzaTuff,4.34,65.97,0.347,11.077,19.166,NA,NA,0,NA,NA,100.9
Lipmanetal2015,BonanzaTuff,4.359,66.3,0.317,11.156,19.113,NA,NA,0,NA,NA,101.245
Lipmanetal2015,BonanzaTuff,4.416,66.065,0.394,10.808,19.367,NA,NA,0.097,NA,NA,101.147
Lipmanetal2015,BonanzaTuff,4.306,66.174,0.425,10.828,19.313,NA,NA,0.052,NA,NA,101.098
Lipmanetal2015,BonanzaTuff,5.325,66.162,0.4,9.329,19.104,NA,NA,0.014,NA,NA,100.334
Lipmanetal2015,BonanzaTuff,5.371,66.396,0.389,9.484,19.398,NA,NA,0,NA,NA,101.038
Lipmanetal2015,BonanzaTuff,5.264,66.459,0.354,9.498,19.246,NA,NA,0.009,NA,NA,100.83
Lipmanetal2015,BonanzaTuff,5.368,65.732,0.377,9.544,19.359,NA,NA,0.005,NA,NA,100.385
Lipmanetal2015,BonanzaTuff,5.316,65.978,0.374,9.424,19.329,NA,NA,0,NA,NA,100.421
Lipmanetal2015,BonanzaTuff,5.349,66.061,0.378,9.666,19.178,NA,NA,0,NA,NA,100.632
Lipmanetal2015,BonanzaTuff,5.362,66.533,0.359,9.654,19.378,NA,NA,0.019,NA,NA,101.305
Lipmanetal2015,BonanzaTuff,5.276,66.479,0.346,9.635,19.286,NA,NA,0.004,NA,NA,101.026
Lipmanetal2015,BonanzaTuff,5.312,66.847,0.366,9.553,19.274,NA,NA,0.004,NA,NA,101.356
Lipmanetal2015,BonanzaTuff,5.416,66.25,0.425,9.519,19.328,NA,NA,0,NA,NA,100.938
Lipmanetal2015,BonanzaTuff,5.351,67.04,0.439,9.384,19.194,NA,NA,0.013,NA,NA,101.421
Lipmanetal2015,BonanzaTuff,5.436,66.993,0.434,9.551,19.354,NA,NA,0.005,NA,NA,101.773
Lipmanetal2015,BonanzaTuff,5.241,66.633,0.355,9.9,19.164,NA,NA,0.007,NA,NA,101.3
Lipmanetal2015,BonanzaTuff,5.205,67.081,0.355,9.804,19.359,NA,NA,0.006,NA,NA,101.81
Lipmanetal2015,BonanzaTuff,5.358,66.864,0.392,9.649,19.178,NA,NA,0.032,NA,NA,101.473
Lipmanetal2015,BonanzaTuff,5.37,66.834,0.363,9.648,19.244,NA,NA,0,NA,NA,101.459
Lipmanetal2015,BonanzaTuff,5.208,66.685,0.381,9.651,19.245,NA,NA,0,NA,NA,101.17
Lipmanetal2015,BonanzaTuff,5.21,66.994,0.375,9.547,19.331,NA,NA,0.029,NA,NA,101.486
Lipmanetal2015,BonanzaTuff,5.288,66.874,0.365,9.542,19.257,NA,NA,0.011,NA,NA,101.337
Lipmanetal2015,BonanzaTuff,5.319,66.807,0.377,9.711,19.225,NA,NA,0.016,NA,NA,101.455
Lipmanetal2015,BonanzaTuff,5.306,66.62,0.388,9.816,19.207,NA,NA,0.044,NA,NA,101.381
Lipmanetal2015,BonanzaTuff,5.482,66.747,0.538,9.125,19.216,NA,NA,0.006,NA,NA,101.114
Lipmanetal2015,BonanzaTuff,5.534,66.696,0.378,9.082,19.274,NA,NA,0,NA,NA,100.964
Lipmanetal2015,BonanzaTuff,5.351,65.91,0.428,9.602,19.423,NA,NA,0.007,NA,NA,100.721
Lipmanetal2015,BonanzaTuff,5.48,65.24,0.411,9.219,19.151,NA,NA,0,NA,NA,99.501
Lipmanetal2015,BonanzaTuff,5.327,66.071,0.318,9.933,19.135,NA,NA,0.008,NA,NA,100.792
Lipmanetal2015,BonanzaTuff,5.197,66.179,0.364,9.855,19.16,NA,NA,0.017,NA,NA,100.772
Lipmanetal2015,BonanzaTuff,5.253,66.338,0.348,9.563,19.187,NA,NA,0.023,NA,NA,100.712
Lipmanetal2015,BonanzaTuff,5.259,65.702,0.395,9.78,19.231,NA,NA,0,NA,NA,100.367
Lipmanetal2015,BonanzaTuff,5.302,65.901,0.391,9.499,19.176,NA,NA,0.015,NA,NA,100.284
Lipmanetal2015,BonanzaTuff,5.258,66.245,0.382,9.661,19.295,NA,NA,0,NA,NA,100.841
Lipmanetal2015,BonanzaTuff,5.51,66.085,0.466,9.22,19.372,NA,NA,0,NA,NA,100.653
Lipmanetal2015,BonanzaTuff,5.454,66.121,0.379,9.558,19.192,NA,NA,0,NA,NA,100.704
LipmanWeston2001,NelsonMountainTuff,3.67,65.1,0.24,10.91,18.8,0,0.13,0.89,NA,0.1,99.8
LipmanWeston2001,NelsonMountainTuff,3.01,64.8,0.22,12.02,19,0,0.11,0.92,NA,0.17,100.3
LipmanWeston2001,NelsonMountainTuff,3.63,64.4,0.17,11.54,18.6,0,0.15,0.41,NA,0.07,99
LipmanWeston2001,NelsonMountainTuff,3.72,64.6,0.23,10.91,19.1,0,0.15,1.51,NA,0.11,100.4
LipmanWeston2001,NelsonMountainTuff,3.71,63.9,0.28,10.62,19.4,0,0.15,2.02,NA,0.13,100.2
LipmanWeston2001,NelsonMountainTuff,3.64,64.7,0.21,10.98,19.1,0,0.13,1.51,NA,0.09,100.4
LipmanWeston2001,NelsonMountainTuff,3.79,65.4,0.2,11.05,19.1,0,0.14,0.91,NA,0.12,100.7
LipmanWeston2001,NelsonMountainTuff,2.62,64.5,0.25,10.97,19.1,0,0.1,1.27,NA,0.15,100
LipmanWeston2001,NelsonMountainTuff,4.3,65,0.32,10.3,19.4,0,0.13,1.59,NA,0.07,101.1
LipmanWeston2001,NelsonMountainTuff,4.07,65.4,0.25,10.6,19.3,0,0.12,1.09,NA,0.12,100.9
LipmanWeston2001,NelsonMountainTuff,3.99,63.3,0.41,9.71,20.1,0,0.21,3.58,NA,0.29,101.6
LipmanWeston2001,RatCreekTuff,3.78,64.9,0.24,10.58,19.1,0,0.11,1.23,NA,0,99.9
LipmanWeston2001,SnowshoeMountainTuff,2.73,64.4,0.22,11.75,19.2,0,0.14,2.1,NA,0,100.5
LipmanWeston2001,SnowshoeMountainTuff,2.87,64,0.19,11.52,19.3,0,0.13,1.29,NA,0,99.3
Sliwinskietal2017,MasonicParkTuff,2.9589,58.72,0.9984,9.28,17.88,0.2001,0.5544,0.1243,NA,0,90.72
Sliwinskietal2017,MasonicParkTuff,2.9229,63.96,0.6654,9.84,18.19,0.5206,1.0928,0.1275,NA,0,97.31
Sliwinskietal2017,MasonicParkTuff,3.59,65.5,0.2823,10.98,19.16,0,0.1537,1.1304,NA,0,100.79
Sliwinskietal2017,MasonicParkTuff,3.51,65.36,0.2877,11.04,19.18,0,0.1504,1.1745,NA,0,100.7
Sliwinskietal2017,MasonicParkTuff,3.48,65.02,0.3125,10.92,19.47,0,0.1558,1.5466,NA,0.0039,100.91
Sliwinskietal2017,MasonicParkTuff,3.61,64.38,0.3584,10.81,19.59,0,0.145,1.9222,NA,0.0028,100.82
Sliwinskietal2017,MasonicParkTuff,3.43,64.95,0.3419,10.78,19.78,0,0.1405,1.9009,NA,0,101.33
Sliwinskietal2017,MasonicParkTuff,3.46,64.83,0.3585,10.77,19.59,0,0.1411,1.8123,NA,0,100.95
Sliwinskietal2017,MasonicParkTuff,3.48,64.77,0.3242,10.72,19.49,0,0.1615,1.8875,NA,0.007,100.83
Sliwinskietal2017,MasonicParkTuff,3.61,64.61,0.3196,10.81,19.33,0,0.1563,1.8641,NA,0,100.7
Sliwinskietal2017,MasonicParkTuff,3.51,65.25,0.3337,10.97,19.34,0,0.1625,1.7377,NA,0,101.3
Sliwinskietal2017,MasonicParkTuff,3.44,65.19,0.3189,10.88,19.54,0,0.137,1.8299,NA,0.0273,101.37
Sliwinskietal2017,MasonicParkTuff,3.46,65.02,0.3606,11.02,19.56,0,0.1507,1.7424,NA,0,101.31
Sliwinskietal2017,MasonicParkTuff,3.6,64.82,0.3683,10.83,19.48,0,0.17,1.7265,NA,0,100.99
Sliwinskietal2017,MasonicParkTuff,3.41,64.94,0.3614,10.9,19.5,0,0.1432,1.6971,NA,0,100.96
Sliwinskietal2017,MasonicParkTuff,3.47,64.66,0.3461,10.77,19.39,0,0.1385,1.6,NA,0,100.38
Sliwinskietal2017,MasonicParkTuff,3.45,64.93,0.2861,10.89,19.52,0,0.1899,1.5074,NA,0.0252,100.79
Sliwinskietal2017,MasonicParkTuff,3.49,64.93,0.3598,11.04,19.3,0,0.1571,1.4497,NA,0,100.72
Sliwinskietal2017,MasonicParkTuff,3.48,64.93,0.3333,10.86,19.31,0,0.1457,1.6299,NA,0,100.68
Sliwinskietal2017,MasonicParkTuff,3.45,65.31,0.3535,10.89,19.35,0,0.1797,1.47,NA,0,101.01
Sliwinskietal2017,MasonicParkTuff,3.49,65.09,0.3845,10.89,19.3,0,0.143,1.3713,NA,0,100.66
Sliwinskietal2017,MasonicParkTuff,3.48,65.08,0.3123,10.84,19.32,0,0.1582,1.3208,NA,0,100.52
Sliwinskietal2017,MasonicParkTuff,3.39,64.88,0.3267,10.82,19.42,0,0.1459,1.666,NA,0,100.65
Sliwinskietal2017,MasonicParkTuff,3.49,64.77,0.3514,10.89,19.42,0,0.1695,1.6268,NA,0,100.72
Sliwinskietal2017,MasonicParkTuff,3.51,64.76,0.3632,10.86,19.25,0,0.1747,1.473,NA,0.003,100.39
Sliwinskietal2017,MasonicParkTuff,3.55,64.55,0.3208,10.96,19.25,0,0.1572,1.4213,NA,0,100.21
Sliwinskietal2017,MasonicParkTuff,3.54,65.36,0.2941,11.13,19.2,0,0.1349,1.1444,NA,0,100.81
Sliwinskietal2019,NelsonMountainTuff,3.1,76,0.4,6.4,12.1,0,0.2,NA,0,NA,98.2
Sliwinskietal2019,NelsonMountainTuff,3,63.9,0.2,11.8,18,0,0.1,NA,1,NA,98
Sliwinskietal2019,NelsonMountainTuff,3.1,64.5,0.2,11.8,18,0,0.1,NA,0.7,NA,98.4
Sliwinskietal2019,NelsonMountainTuff,3.1,65.3,0.3,12.1,18.2,0,0.1,NA,0.8,NA,100
Sliwinskietal2019,NelsonMountainTuff,2.9,65.3,0.2,12.3,18.2,0,0.2,NA,0.5,NA,99.6
Sliwinskietal2019,NelsonMountainTuff,2.8,64.6,0.3,12.2,18,0,0.1,NA,0.6,NA,98.7
Sliwinskietal2019,NelsonMountainTuff,3.1,64.9,0.4,11.8,18.1,0,0.2,NA,0.5,NA,99
Sliwinskietal2019,NelsonMountainTuff,2.8,65.5,0.2,12.7,18.1,0,0.1,NA,0.2,NA,99.6
Sliwinskietal2019,NelsonMountainTuff,2.9,65.6,0.3,12.2,18.1,0,0.1,NA,0.5,NA,99.7
Sliwinskietal2019,NelsonMountainTuff,2.7,64.4,0.2,12.1,18.2,0,0.3,NA,0.9,NA,98.8
Sliwinskietal2019,NelsonMountainTuff,2.8,65.7,0.2,12.5,18.1,0,0,NA,0.4,NA,99.8
Sliwinskietal2019,NelsonMountainTuff,3,64.7,0.3,12,18.1,0,0.2,NA,0.7,NA,99
Sliwinskietal2019,NelsonMountainTuff,2.7,64.9,0.2,12.4,18.1,0,0.1,NA,0.5,NA,98.9
Sliwinskietal2019,NelsonMountainTuff,2.9,66,0.2,12.4,18,0,0,NA,0.2,NA,99.8
Sliwinskietal2019,NelsonMountainTuff,2.8,65.1,0.2,12.2,18.2,0,0.1,NA,0.7,NA,99.3
Sliwinskietal2019,NelsonMountainTuff,4.05,65.049,0.188,10.169,18.466,0,0.077,1.35,0.055,NA,99.404
Sliwinskietal2019,NelsonMountainTuff,4.07,65.609,0.213,10.287,18.585,0,0.065,0,0.53,NA,99.393
Sliwinskietal2019,NelsonMountainTuff,3.963,66.131,0.147,10.648,18.445,0,0.166,0.664,0.071,NA,100.235
Sliwinskietal2019,NelsonMountainTuff,3.89,64.316,0.174,10.118,18.651,0,0.084,1.791,0.218,NA,99.271
Sliwinskietal2019,NelsonMountainTuff,4.134,65.465,0.184,10.274,18.333,0,0.142,0,0.47,NA,99.048
Sliwinskietal2019,NelsonMountainTuff,3.553,64.255,0.256,10.56,18.348,0,0.172,1.175,0.381,NA,98.719
Sliwinskietal2019,NelsonMountainTuff,4.04,64.369,0.296,9.866,18.627,0,0.166,0,0.997,NA,98.423
Sliwinskietal2019,NelsonMountainTuff,3.882,65.058,0.183,10.396,18.352,0,0.102,0.12,0.504,NA,98.597
Sliwinskietal2019,NelsonMountainTuff,3.866,62.426,0.368,9.122,19.282,0,0.155,4.041,0.412,NA,99.721
Sliwinskietal2019,NelsonMountainTuff,3.509,64.93,0.234,10.937,18.302,0,0.016,0.3,0.527,NA,98.789
Sliwinskietal2019,NelsonMountainTuff,3.988,65.025,0.203,10.309,18.265,0,0.095,0,0.557,NA,98.459
Sliwinskietal2019,NelsonMountainTuff,4.028,64.358,0.307,9.964,18.564,0,0.163,0.917,0.374,NA,98.675
Sliwinskietal2019,NelsonMountainTuff,3.947,64.168,0.23,9.75,18.748,0,0.114,0,1.279,NA,98.253
Sliwinskietal2019,NelsonMountainTuff,3.894,62.752,0.268,9.457,19.231,0,0.159,3.509,0.298,NA,99.599
Sliwinskietal2019,NelsonMountainTuff,4.377,65.304,0.36,9.853,18.499,0,0.117,0.723,0,NA,99.233
Sliwinskietal2019,NelsonMountainTuff,3.946,65.223,0.253,10.289,18.718,0,0.147,1.208,0.321,NA,100.105
Sliwinskietal2019,NelsonMountainTuff,4.278,65.159,0.368,9.695,18.793,0,0.161,1.037,0.292,NA,99.783
Sliwinskietal2019,NelsonMountainTuff,3.989,65.697,0.225,10.272,18.846,0,0.151,1.342,0.344,NA,100.866
Sliwinskietal2019,NelsonMountainTuff,3.5,64.9,0.3,10.4,18.8,0,0,1.8,0.3,NA,100.1
Sliwinskietal2019,NelsonMountainTuff,2.6,65.2,0.2,12.1,18.3,0,0.1,1.1,0.1,NA,99.9
Sliwinskietal2019,NelsonMountainTuff,2.8,65.7,0.2,11.9,18.5,0,0,1.1,0,NA,100.2
Sliwinskietal2019,NelsonMountainTuff,2.7,65.6,0.2,12,18.1,0,0.2,0.4,0,NA,99.3
Sliwinskietal2019,NelsonMountainTuff,2.5,66,0.2,12.4,18.4,0,0.1,0.7,0,NA,100.5
Sliwinskietal2019,NelsonMountainTuff,2.6,65.3,0.2,12,18.6,0,0.2,1.1,0.2,NA,100.2
Sliwinskietal2019,NelsonMountainTuff,3.6,63.9,0.4,10,18.7,0,0.1,2.1,0.4,NA,99.4
Sliwinskietal2019,NelsonMountainTuff,3.6,65.4,0.2,10.5,18.4,0,0.2,1.1,0.1,NA,99.5
Sliwinskietal2019,NelsonMountainTuff,3.4,64.1,0.2,10.3,18.4,0,0.2,2,0.2,NA,98.9
Sliwinskietal2019,NelsonMountainTuff,3.7,65,0.3,10.3,18.2,0,0.2,0,0.6,NA,98.4
Sliwinskietal2019,NelsonMountainTuff,3.7,64.3,0.3,10.2,18.3,0,0.1,1.4,0.1,NA,98.4
Sliwinskietal2019,NelsonMountainTuff,3.6,65,0.3,10.5,18.5,0,0.2,1,0.3,NA,99.5
Sliwinskietal2019,NelsonMountainTuff,3.5,63.7,0.3,10,18.9,0,0.1,2,0.4,NA,99
Sliwinskietal2019,NelsonMountainTuff,3.5,64.1,0.3,10.2,18.4,0,0.1,0.3,1.1,NA,98.2
Sliwinskietal2019,NelsonMountainTuff,3.9,65.7,0.4,9.7,18.8,0,0.2,1.4,0.2,NA,100.5
Sliwinskietal2019,NelsonMountainTuff,3.9,64.4,0.5,9.9,18.3,0,0.1,0,0.6,NA,98
Sliwinskietal2019,NelsonMountainTuff,4.1,66.1,0.5,10.1,18.6,0,0.2,0.9,0,NA,100.6
Sliwinskietal2019,NelsonMountainTuff,3.8,64.1,0.5,9.7,18.4,0,0.2,1,0.5,NA,98.3
Sliwinskietal2019,NelsonMountainTuff,4.3,66,0.2,9.6,18,0,0.2,0,0,NA,98.3
Sliwinskietal2019,NelsonMountainTuff,4.9,66.5,0.2,9,18.1,0,0.1,0,0.1,NA,98.9
Sliwinskietal2019,NelsonMountainTuff,4.6,66.7,0.2,9.3,18.2,0,0.2,0,0,NA,99.3
Sliwinskietal2019,NelsonMountainTuff,3.3,65.2,0.3,11.3,18,0,0.2,0,0,NA,98.3
Sliwinskietal2019,NelsonMountainTuff,3.5,66.1,0.3,11.2,18.4,0,0.2,0.3,0.1,NA,100.2
Sliwinskietal2019,NelsonMountainTuff,4.7,66.4,0.3,9.2,18,0,0.2,0,0,NA,98.8
Sliwinskietal2019,NelsonMountainTuff,4.4,65.8,0.4,9.7,18,0,0.1,0,0,NA,98.4
Sliwinskietal2019,NelsonMountainTuff,4.6,66.7,0.4,9.2,18.3,0,0.2,0.1,0,NA,99.5
Sliwinskietal2019,NelsonMountainTuff,4.6,66.7,0.4,9.4,18.4,0,0.1,0.1,0,NA,99.7
Sliwinskietal2019,NelsonMountainTuff,3.2,64.7,0.5,11,18.8,0,0.1,1.5,0,NA,99.9
Sliwinskietal2019,NelsonMountainTuff,3.9,65.4,0.3,9.8,18.6,0,0,1.1,0.1,NA,99.2
Sliwinskietal2019,NelsonMountainTuff,3.9,65.6,0.3,9.9,18.5,0,0.2,1,0.1,NA,99.6
Sliwinskietal2019,NelsonMountainTuff,4.6,66.1,0.4,8.9,18.6,0,0.2,0.6,0.1,NA,99.7
Sliwinskietal2019,NelsonMountainTuff,4.2,66,0.4,9.7,18.3,0,0.2,0.5,0.1,NA,99.5
Sliwinskietal2019,NelsonMountainTuff,4.1,65.5,0.4,9.8,18.4,0,0,0,0.5,NA,98.7
Sliwinskietal2019,NelsonMountainTuff,4,65.9,0.5,9.9,18.8,0,0,1.3,0,NA,100.5
Sliwinskietal2019,NelsonMountainTuff,4,64.9,0.5,9.6,18.8,0,0.2,1.5,0.2,NA,99.7
Sliwinskietal2019,NelsonMountainTuff,4,64.6,0.5,9.5,18.9,0,0.1,1.9,0,NA,99.6
Sliwinskietal2019,NelsonMountainTuff,4.1,65.4,0.5,9.9,18.3,0,0.3,0,0.4,NA,99
Sliwinskietal2019,NelsonMountainTuff,3.9,65.6,0.5,10,18.6,0,0.2,1.1,0,NA,100
Sliwinskietal2019,NelsonMountainTuff,4.1,66,0.5,9.9,18.6,0,0.2,1,0,NA,100.3
Sliwinskietal2019,NelsonMountainTuff,4.2,66.1,0.5,9.5,18.6,0,0.2,0.6,0.1,NA,99.9
Sliwinskietal2019,NelsonMountainTuff,4.1,65.6,0.5,9.8,18.4,0,0.3,0.5,0.1,NA,99.3
Sliwinskietal2019,NelsonMountainTuff,4.5,65.2,0.5,8.8,18.5,0,0.2,1.1,0,NA,99
Sliwinskietal2019,NelsonMountainTuff,4.1,64.8,0.5,9.5,18.7,0,0.3,0.4,0.7,NA,99
Sliwinskietal2019,NelsonMountainTuff,4.1,65.6,0.5,9.8,18.4,0,0.1,0.6,0.1,NA,99.3
Sliwinskietal2019,NelsonMountainTuff,4.3,65.3,0.5,9.4,18.6,0,0.2,1.2,0,NA,99.5
Sliwinskietal2019,NelsonMountainTuff,4.1,65.2,0.6,9.6,18.5,0,0.2,0,0.5,NA,98.8
Sliwinskietal2019,NelsonMountainTuff,4,64.5,0.6,9.5,18.6,0,0.2,1.1,0.4,NA,99
Sliwinskietal2019,NelsonMountainTuff,4.1,65.2,0.6,9.8,18.7,0,0,0.1,0.6,NA,99.2
Sliwinskietal2019,NelsonMountainTuff,3.3,64.9,0.2,11,18.1,0,0.2,0,0.6,NA,98.4
Sliwinskietal2019,NelsonMountainTuff,3.4,64.7,0.3,10.4,18.5,0,0,1.6,0.4,NA,99.3
Sliwinskietal2019,NelsonMountainTuff,3.6,66.2,0.3,10.7,18.7,0,0.2,1.2,0,NA,100.9
Sliwinskietal2019,NelsonMountainTuff,3.6,65.7,0.3,10.6,18.4,0,0.2,1.2,0,NA,100.1
Sliwinskietal2019,NelsonMountainTuff,3.5,65.8,0.3,10.9,18.7,0,0.2,1,0.2,NA,100.8
Sliwinskietal2019,NelsonMountainTuff,3.6,65.9,0.3,10.7,18.4,0,0.1,0.9,0,NA,100.1
Sliwinskietal2019,NelsonMountainTuff,3.5,66.2,0.3,10.8,18.6,0,0.1,1.1,0,NA,100.6
Sliwinskietal2019,NelsonMountainTuff,3.5,66.2,0.4,10.8,18.5,0,0.2,1.1,0.1,NA,100.8
Sliwinskietal2019,NelsonMountainTuff,3.6,65.1,0.4,10.4,18.7,0,0.1,1.2,0.4,NA,99.9
Sliwinskietal2019,NelsonMountainTuff,4.1,65.6,0.5,9.8,18.7,0,0.2,1.3,0,NA,100.4
Sliwinskietal2019,NelsonMountainTuff,3.4,64.9,0.2,10.7,18.5,0,0.1,1,0.3,NA,99.2
Sliwinskietal2019,NelsonMountainTuff,3.5,66.7,0.3,11.4,18.3,0,0.2,0,0,NA,100.5
Sliwinskietal2019,NelsonMountainTuff,3.6,65.8,0.3,10.5,18.5,0,0.2,1.2,0,NA,100.1
Sliwinskietal2019,NelsonMountainTuff,4.1,65.6,0.4,9.7,18.6,0,0.2,0.8,0,NA,99.4
Sliwinskietal2019,RatCreekTuff,4,65.3,0.2,10.3,18.2,0,0.1,NA,0,NA,98.2
Sliwinskietal2019,RatCreekTuff,3.9,65.3,0.1,10.6,18,0,0.1,NA,0.1,NA,98.1
Sliwinskietal2019,RatCreekTuff,4.1,64.8,0.3,10.2,18.3,0,0.2,NA,0.2,NA,98.1
Sliwinskietal2019,RatCreekTuff,4,65.2,0.2,10.3,18.5,0,0.2,NA,0.2,NA,98.7
Sliwinskietal2019,RatCreekTuff,3.5,63.7,0.4,10.2,18.6,0,0.2,NA,1.3,NA,97.9
Sliwinskietal2019,RatCreekTuff,3.6,64.4,0.4,10.4,18.4,0,0.2,NA,1.1,NA,98.5
Sliwinskietal2019,RatCreekTuff,3.6,65.4,0.2,10.6,18.3,0,0.1,NA,0.3,NA,98.5
Sliwinskietal2019,RatCreekTuff,3.6,64.4,0.4,10.4,18.4,0,0.1,NA,0.9,NA,98.2
